BTC:USDT_timestamp,BTC:USDT_sma_9,BTC:USDT_sma_20,BTC:USDT_sma_50,BTC:USDT_rsi,BTC:USDT_bollinger_up,BTC:USDT_bollinger_down,BTC:USDT_adx,BTC:USDT_macd_diff,BTC:USDT_obv,BTC:USDT_ichimoku_conversion,BTC:USDT_stochastic_k,BTC:USDT_stochastic_d,BTC:USDT_aroon_up,BTC:USDT_aroon_down,BTC:USDT_target
2019-01-01,3770.6644444444373,3674.688999999994,4078.7016000000085,48.947397904630535,4182.3311456861,3167.046854313888,21.317594821203375,47.07981204439584,-424843.616658,3866.5,62.910459981051126,54.573352713850134,0.0,42.85714285714286,0.016175331960370132
2019-01-02,3754.0588888888815,3702.513999999994,4026.7196000000085,50.64519426402029,4185.830521729574,3219.1974782704146,19.972073095357977,48.59090070642763,-389687.153289,3777.5,66.61620230279824,59.95891439402535,57.142857142857146,35.714285714285715,-0.023786075634433468
2019-01-03,3756.3911111111033,3729.644499999994,3983.607000000008,48.07250466712561,4160.590008550431,3298.6989914495575,18.590556808074204,42.0911233942972,-419094.10164799995,3719.25,68.07869783678939,65.86845337354617,50.0,28.571428571428573,0.006698028554892987
2019-01-04,3757.9766666666596,3758.6589999999937,3944.3792000000085,48.84184395626904,4118.485902936401,3398.832097063587,17.393723657929094,38.28239021183012,-389574.54697699996,3719.25,65.90214215433348,66.86568076464029,42.85714285714286,21.42857142857143,-0.005551145698455495
2019-01-05,3780.5377777777708,3785.7734999999943,3906.6796000000086,48.20020757901801,4051.0793810727405,3520.467618927248,16.158523794488072,33.319276650200734,-420065.214728,3721.77,55.953242563818435,63.31136085164703,35.714285714285715,14.285714285714286,0.05744956191526818
2019-01-06,3797.0199999999927,3809.6994999999943,3873.865800000008,54.783790486490226,4056.5442391778774,3562.854760822111,16.17558685505809,42.98567358657134,-383511.40801899997,3829.02,68.51162158311412,63.4556687670886,28.571428571428573,7.142857142857143,-0.0030469455311465943
2019-01-07,3828.145555555548,3825.8229999999944,3840.1348000000085,54.36645280225393,4071.739452407686,3579.906547592303,16.19143112558739,46.61601943194936,-415381.25428299996,3829.02,75.06835379943765,66.51107264878999,21.42857142857143,0.0,-0.005111371039756452
2019-01-08,3845.169999999993,3840.4684999999945,3821.0368000000085,53.630617815918946,4080.4847715562723,3600.4522284437166,16.507414546498484,45.64513901203121,-454282.67740499997,3850.065,80.06404313572158,74.54800617275771,14.285714285714286,100.0,0.0029126729083495118
2019-01-09,3874.475555555548,3836.3199999999947,3809.192600000009,54.01064981591519,4064.2990661459485,3608.340933854041,16.800827723058784,43.7691141765912,-425293.23789399996,3855.9,73.76329363115333,76.29856352210412,7.142857142857143,92.85714285714286,-0.09599284030605171
2019-01-10,3851.0022222222146,3823.6809999999946,3787.688800000009,41.81258788532247,4076.4228068242483,3570.939193175741,16.759567020394528,16.289316675099972,-484695.46640399995,3804.9,48.690805196656946,67.5060473211772,0.0,85.71428571428572,0.004302988387787643
2019-01-11,3822.418888888881,3806.3009999999945,3772.3150000000087,42.380484033015776,4069.7843489175143,3542.8176510824746,17.077210239887016,-0.5504613558613265,-446356.811671,3767.4,33.30712317305318,51.92040733362108,100.0,78.57142857142857,-0.005048163029564234
2019-01-12,3802.0133333333256,3788.9719999999943,3755.565400000009,41.86207416563176,4063.0840226928963,3514.8599773070923,17.372164657987184,-11.982169391463593,-468356.74002499995,3767.4,16.909992489928467,32.96930695321279,92.85714285714286,71.42857142857143,-0.029672381409549753
2019-01-13,3766.991111111103,3762.4119999999944,3746.452800000009,38.867726285291695,4049.133398477322,3475.690601522667,18.07060464250365,-25.022514001575402,-494742.49747899995,3755.55,16.11646451423097,22.11119339240413,100.0,64.28571428571429,0.04293590964130911
2019-01-14,3750.894444444437,3756.4269999999947,3737.259000000009,44.834262518115395,4049.2193475857493,3463.63465241424,18.24031922137874,-22.018698196771894,-459507.28626399994,3755.55,19.708088893122948,17.578181965760717,92.85714285714286,57.142857142857146,-0.02014015096150401
2019-01-15,3702.6122222222143,3745.1929999999943,3731.0762000000086,42.641610611399294,4050.812577783864,3439.5734222161245,18.397911330334182,-23.253298235186698,-493645.2837229999,3755.55,29.354456692876,21.726336700076562,85.71428571428572,50.0,0.010914535639702239
2019-01-16,3659.988888888881,3746.389499999994,3725.408800000009,44.20212755256769,4049.3996912144157,3443.379308785572,18.54424686007852,-19.8912834764876,-466165.1037459999,3755.55,49.024816568840215,32.69578738494631,78.57142857142857,42.85714285714286,0.006784823377433247
2019-01-17,3622.331111111103,3735.2369999999946,3712.4360000000083,45.210911181194675,4040.166528653378,3430.3074713466112,18.759781854161613,-14.698718260277914,-436409.66290799994,3724.0550000000003,63.20712437293102,47.195465878215664,71.42857142857143,35.714285714285715,-0.005901205958724787
2019-01-18,3581.0222222222137,3730.2144999999937,3698.4166000000087,44.45302279286278,4040.863853741152,3419.5651462588353,18.959921491524483,-11.514606390842879,-459123.1096629999,3718.655,67.85390454160154,60.02861516112418,64.28571428571429,28.571428571428573,0.0195918072141692
2019-01-19,3589.846666666658,3723.3839999999936,3690.8962000000083,47.57648385695962,4033.4342017041786,3413.3337982958087,18.18848448286282,-3.873479448972347,-436951.53153999994,3580.65,70.45862655336857,67.17321848930031,57.142857142857146,21.42857142857143,-0.03438190598313917
2019-01-20,3582.9544444444355,3715.202999999994,3677.8814000000084,42.9253776047162,4035.4503266786064,3394.9556733213817,18.285629938325062,-6.367493920878019,-464853.4701379999,3580.65,53.917596234835315,64.07670910993507,50.0,14.285714285714286,-0.003497886575800746
2019-01-21,3576.706666666658,3701.690999999994,3665.199200000008,42.48596224841519,4029.6802120738093,3373.7017879261784,18.375836432682856,-7.816526197943588,-484497.90697699995,3580.65,40.17498051634877,54.850401101517484,42.85714285714286,7.142857142857143,0.012484051149734832
2019-01-22,3587.1644444444355,3687.3094999999935,3658.9376000000075,44.65588982613624,4011.728556560819,3362.890443439168,17.983151609442906,-4.916853353296176,-455161.46400999994,3577.425,31.71421986995763,41.935598873713836,100.0,0.0,-0.005071507982514323
2019-01-23,3579.0233333333244,3676.611499999994,3650.9612000000075,43.92187189332831,4003.940552318599,3349.282447681389,17.618515702148667,-3.3979251550361766,-480100.30670799996,3577.425,36.75904435068802,36.216081578998065,92.85714285714286,0.0,0.004728638095935045
2019-01-24,3580.863333333324,3665.491999999994,3646.9568000000077,44.82786158129891,3991.491706786388,3339.4922932135996,17.279925216804013,-0.5884264750928878,-459274.05552799994,3577.425,47.05077618557275,38.50801346873939,85.71428571428572,0.0,-0.0012130142704265268
2019-01-25,3577.9133333333243,3655.2084999999934,3648.0876000000076,44.62773815931192,3980.225723684868,3330.1912763151186,17.0243555322802,1.535572123481046,-476882.40219899995,3577.425,56.18223032953415,46.66401695526489,78.57142857142857,57.142857142857146,-1.1219283704844152e-05
2019-01-26,3572.251111111102,3634.090999999993,3651.321600000008,44.62575621126943,3922.836709850083,3345.345290149903,15.949357320721507,3.38884693341177,-496358.93454299995,3577.425,61.448632679840415,54.89387973164903,71.42857142857143,50.0,-0.004041792300680136
2019-01-27,3567.35888888888,3612.860499999993,3654.119800000008,43.869893977721574,3857.0982957234146,3368.6227042765713,15.50840581471896,4.050501892769745,-519094.53270499996,3577.425,56.31073984184076,57.980534283738365,64.28571428571429,42.85714285714286,-0.03286264658503346
2019-01-28,3541.675555555547,3586.8114999999925,3651.895400000008,38.22383219526917,3786.550594049816,3387.072405950169,15.957012421083835,-2.6059149994172657,-559499.644106,3537.0,37.62556720822429,51.79497990996841,100.0,35.714285714285715,-0.006729467262641453
2019-01-29,3527.426666666658,3559.0309999999927,3651.458600000008,37.20264846062141,3677.9105516345567,3440.1514483654287,16.594423382794325,-7.522220793382559,-589044.5730829999,3506.4300000000003,25.07739844176542,39.671235163943415,100.0,28.571428571428573,0.013819832074675187
2019-01-30,3519.7911111111025,3552.645999999992,3653.0144000000078,40.683757379311054,3678.5796570455054,3426.7123429544786,16.773979502995314,-6.589802243038889,-565076.3128399999,3506.4300000000003,24.390884781506553,29.031283477165346,92.85714285714286,21.42857142857143,-0.0069632002961095285
2019-01-31,3504.587777777769,3544.285499999992,3652.796400000008,39.47982232078295,3678.1387329824165,3410.432267017568,16.80559982984687,-6.570470028261568,-594683.5030929999,3506.4300000000003,30.286182106228342,26.584821776500032,85.71428571428572,14.285714285714286,0.008144783203750672
2019-02-01,3494.5044444444356,3538.2324999999923,3655.9966000000077,41.640136615233295,3675.419348479869,3401.045651520116,16.98971897539456,-3.7877712338662946,-569423.026934,3506.4300000000003,41.76500350815592,32.1473567986302,78.57142857142857,7.142857142857143,0.012333661653288308
2019-02-02,3487.2988888888804,3539.630499999993,3661.6086000000073,44.875207525146735,3674.8407690620224,3404.4202309379634,16.666674992172045,1.5297458131965413,-551502.2249339999,3506.4300000000003,59.48433823900181,43.84517461779529,71.42857142857143,0.0,-0.013313284466598296
2019-02-03,3475.3899999999912,3531.231499999993,3666.5364000000072,42.12710639784048,3664.7744272249697,3397.6885727750164,16.508573118167142,2.451051764163452,-571369.5613239999,3506.4300000000003,64.22744562907904,55.158929125412186,64.28571428571429,0.0,0.0014776857879013061
2019-02-04,3464.0533333333246,3526.7394999999933,3671.227400000007,42.542095671177684,3663.0583075791865,3390.4206924208,16.36176423516259,3.8668554015967658,-548237.5802159999,3464.46,62.7522350026336,62.15467295690474,57.142857142857146,35.714285714285715,0.002416825959656199
2019-02-05,3455.2477777777694,3520.726999999993,3670.477600000007,43.25979381779162,3655.6302806303406,3385.8237193696455,16.225441700944074,5.717614081117119,-522973.1651859999,3453.835,52.24503202151044,59.74157088440762,50.0,28.571428571428573,-0.019074833145619197
2019-02-06,3452.049999999991,3510.1849999999927,3665.525400000007,39.09874109290239,3646.5389764760403,3373.831023523945,16.829014092440705,2.970783183119096,-558283.4100319999,3438.16,41.02934030505666,52.008869109733496,42.85714285714286,21.42857142857143,-0.002046767311628339
2019-02-07,3450.6455555555467,3500.3614999999927,3660.2490000000066,38.67704426310019,3639.1824987423743,3361.540501257611,17.389474170259003,1.260691188034869,-576948.94867,3453.2,29.19581268853169,40.82339500503286,35.714285714285715,14.285714285714286,0.07669491525423733
2019-02-08,3472.9633333333245,3500.048499999992,3652.437400000007,57.24659041915087,3637.4010002751884,3362.695999724796,17.799829822755765,17.365424544518156,-528980.890657,3553.34,36.89580280938341,35.70698526765718,28.571428571428573,100.0,0.0016780357689447634
2019-02-09,3498.6388888888805,3506.3434999999918,3648.9678000000067,57.572530171313275,3660.787864001592,3351.8991359983916,18.180874357217043,27.51073380969025,-504221.056938,3553.34,58.127824352001774,41.406479949972216,21.42857142857143,92.85714285714286,0.004059827893855283
